state	Tree Length	Tree Height	Treeness	CCD1 information content (log(p))	CCD0 information content (log(p))	CCD1 expected RF distance	CCD0 expected RF distance	CCD1 RF distance	CCD0 RF distance
4384	1.7607408	0.426438	0.15861778178821098	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4385	1.7607408	0.426438	0.15861778178821098	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4386	1.7607408	0.426438	0.15861778178821098	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4387	1.7607408	0.426438	0.15861778178821098	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4388	1.7607408	0.426438	0.15861778178821098	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4389	1.7607408	0.426438	0.15861778178821098	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4390	1.7607408	0.426438	0.15861778178821098	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4391	1.7338866	0.41301089999999996	0.14558656834881817	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4392	1.7518038	0.4130111	0.13386990027079518	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4393	1.7518038	0.4130111	0.13386990027079518	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4394	1.7518038	0.4130111	0.13386990027079518	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4395	1.7700776	0.4130111	0.1324877508195121	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4396	1.7700776	0.4130111	0.1324877508195121	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4397	1.7700776	0.4130111	0.1324877508195121	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4398	1.7700776	0.4130111	0.1324877508195121	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4399	1.7700776	0.4130111	0.1324877508195121	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4400	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4401	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4402	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4403	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4404	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4405	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4406	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4407	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4408	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4409	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4410	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4411	1.7540999999999998	0.4130105	0.14280257682002168	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4412	1.7614473	0.4130108	0.14220709299676462	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4413	1.7614473	0.4130108	0.14220709299676462	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4414	1.6937722000000002	0.397143	0.14220696266003185	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4415	1.6937722000000002	0.397143	0.14220696266003185	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4416	1.6937722000000002	0.397143	0.14220696266003185	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4417	1.6937722000000002	0.397143	0.14220696266003185	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4418	1.6937722000000002	0.397143	0.14220696266003185	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4419	1.6988596	0.3996867	0.14477570718616184	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4420	1.6838062	0.39216	0.13712991435712735	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4421	1.6838062	0.39216	0.13712991435712735	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4422	1.6838062	0.39216	0.13712991435712735	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4423	1.6838062	0.39216	0.13712991435712735	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4424	1.6838062	0.39216	0.13712991435712735	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4425	1.7022782	0.39216	0.12479053071348739	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4426	1.7022782	0.39216	0.12479053071348739	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4427	1.7022782	0.39216	0.12479053071348739	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4428	1.7022782	0.39216	0.12479053071348739	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4429	1.7022782	0.39216	0.12479053071348739	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4430	1.7022782	0.39216	0.12479053071348739	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4431	1.7713386000000002	0.4266902	0.1589129260774874	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4432	1.7713386000000002	0.4266902	0.1589129260774874	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4433	1.7713386000000002	0.4266902	0.1589129260774874	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4434	1.7713386000000002	0.4266902	0.1589129260774874	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4435	1.7713386000000002	0.4266902	0.1589129260774874	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4436	1.7713386000000002	0.4266902	0.1589129260774874	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4437	1.7713386000000002	0.4266902	0.1589129260774874	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4438	1.7444595999999999	0.4266902	0.1767696999116517	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4439	1.7444595999999999	0.4266902	0.1767696999116517	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4440	1.7444595999999999	0.4266902	0.1767696999116517	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4441	1.7508826000000002	0.4266902	0.17245279609266775	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4442	1.7508826000000002	0.4266902	0.17245279609266775	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4443	1.9005100000000001	0.463154	0.17245265744458066	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4444	1.9005100000000001	0.463154	0.17245265744458066	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4445	1.9005100000000001	0.463154	0.17245265744458066	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4446	1.9005100000000001	0.463154	0.17245265744458066	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4447	1.9005100000000001	0.463154	0.17245265744458066	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4448	1.9005100000000001	0.463154	0.17245265744458066	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4449	1.9005100000000001	0.463154	0.17245265744458066	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4450	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4451	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4452	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4453	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4454	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4455	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4456	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4457	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4458	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4459	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4460	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4461	2.0267353	0.49391530000000006	0.1724528605190821	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4462	1.9448472	0.4529713	0.13760885688089017	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4463	1.9448472	0.4529713	0.13760885688089017	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4464	1.9448472	0.4529713	0.13760885688089017	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4465	1.9448472	0.4529713	0.13760885688089017	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4466	1.9448472	0.4529713	0.13760885688089017	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4467	1.8673536000000002	0.452971	0.14331918711057187	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4468	1.8673536000000002	0.452971	0.14331918711057187	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4469	1.8673536000000002	0.452971	0.14331918711057187	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4470	1.8619746000000001	0.452971	0.14662208603704904	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4471	1.8178339000000001	0.430901	0.1259003366589214	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4472	1.7973051000000002	0.4309002	0.12733792387280268	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4473	1.759709	0.4121021	0.10869353967047962	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4474	1.759709	0.4121021	0.10869353967047962	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4475	1.759709	0.4121021	0.10869353967047962	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4476	1.759709	0.4121021	0.10869353967047962	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4477	1.759709	0.4121021	0.10869353967047962	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4478	1.86600923	0.41210313	0.10250175986535714	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4479	1.86600923	0.41210313	0.10250175986535714	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4480	1.86600923	0.41210313	0.10250175986535714	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4481	1.86600923	0.41210313	0.10250175986535714	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4482	1.86600923	0.41210313	0.10250175986535714	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4483	1.8657404000000002	0.4119687	0.10237244152509105	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4484	1.8657404000000002	0.4119687	0.10237244152509105	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4485	1.8657404000000002	0.4119687	0.10237244152509105	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4486	1.8657404000000002	0.4119687	0.10237244152509105	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4487	1.8657404000000002	0.4119687	0.10237244152509105	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4488	1.94941787	0.43044467000000003	0.10237254570770915	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4489	1.94941787	0.43044467000000003	0.10237254570770915	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4490	1.94941787	0.43044467000000003	0.10237254570770915	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4491	1.94941787	0.43044467000000003	0.10237254570770915	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4492	1.94941787	0.43044467000000003	0.10237254570770915	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4493	1.94941787	0.43044467000000003	0.10237254570770915	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4494	1.94941787	0.43044467000000003	0.10237254570770915	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4495	1.94941787	0.43044467000000003	0.10237254570770915	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4496	1.94941787	0.43044467000000003	0.10237254570770915	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4497	1.9516278900000001	0.43154969	0.10338901746275002	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4498	1.87903569	0.43154969	0.1460156885045648	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4499	1.87903569	0.43154969	0.1460156885045648	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4500	1.82742541	0.41969641	0.14601548634480244	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4501	1.82742541	0.41969641	0.14601548634480244	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4502	1.82742531	0.41969640999999996	0.14601543961323377	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4503	1.82742531	0.41969640999999996	0.14601543961323377	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4504	1.82742531	0.41969640999999996	0.14601543961323377	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4505	1.82742531	0.41969640999999996	0.14601543961323377	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4506	1.82742531	0.41969640999999996	0.14601543961323377	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4507	1.82742531	0.41969640999999996	0.14601543961323377	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4508	1.83568153	0.42382463	0.14985634790365843	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4509	1.83568153	0.42382463	0.14985634790365843	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4510	1.83568153	0.42382463	0.14985634790365843	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4511	1.83568153	0.42382463	0.14985634790365843	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4512	1.83568153	0.42382463	0.14985634790365843	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4513	1.83568153	0.42382463	0.14985634790365843	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4514	1.83568153	0.42382463	0.14985634790365843	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4515	1.7986464999999998	0.42382450000000005	0.15294194829278576	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4516	1.7986464999999998	0.42382450000000005	0.15294194829278576	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4517	1.7986464999999998	0.42382450000000005	0.15294194829278576	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4518	1.7498105	0.42382450000000005	0.18511976011116635	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4519	1.7498105	0.42382450000000005	0.18511976011116635	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4520	1.7498105	0.42382450000000005	0.18511976011116635	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4521	1.7498105	0.42382450000000005	0.18511976011116635	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4522	1.7899863	0.42382430000000004	0.18096468112633043	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4523	1.7899863	0.42382430000000004	0.18096468112633043	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4524	1.7899863	0.42382430000000004	0.18096468112633043	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4525	1.7899863	0.42382430000000004	0.18096468112633043	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4526	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4527	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4528	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4529	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4530	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4531	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4532	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4533	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4534	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4535	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4536	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4537	1.8869623000000002	0.42382430000000004	0.12027177225533336	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4538	1.8635895000000002	0.4238247	0.12178030623160305	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4539	1.8635895000000002	0.4238247	0.12178030623160305	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4540	1.8635895000000002	0.4238247	0.12178030623160305	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4541	1.8635895000000002	0.4238247	0.12178030623160305	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4542	1.8635895000000002	0.4238247	0.12178030623160305	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4543	1.8635895000000002	0.4238247	0.12178030623160305	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4544	1.8635895000000002	0.4238247	0.12178030623160305	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4545	1.8635895000000002	0.4238247	0.12178030623160305	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4546	1.8301715000000003	0.42382450000000005	0.12400395263503997	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4547	1.8301715000000003	0.42382450000000005	0.12400395263503997	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4548	1.8301715000000003	0.42382450000000005	0.12400395263503997	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4549	1.8301715000000003	0.42382450000000005	0.12400395263503997	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4550	1.8301715000000003	0.42382450000000005	0.12400395263503997	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4551	1.8077026	0.4238246	0.12554531923558665	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4552	1.7800899000000001	0.410018	0.11198080501439843	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4553	1.738081	0.3890136	0.0905176456103024	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4554	1.738081	0.3890136	0.0905176456103024	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4555	1.7436138999999997	0.3902523	0.09051768857772928	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4556	1.7436138999999997	0.3902523	0.09051768857772928	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4557	1.7436138999999997	0.3902523	0.09051768857772928	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4558	1.7436138999999997	0.3902523	0.09051768857772928	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4559	1.7436138999999997	0.3902523	0.09051768857772928	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4560	1.7436138999999997	0.3902523	0.09051768857772928	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4561	1.7436138999999997	0.3902523	0.09051768857772928	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4562	1.7436138999999997	0.3902523	0.09051768857772928	3.89043102308862	4.02697623284575	1.2958431808702904	1.1098049633991183	1	1
4563	1.7436137999999999	0.3902523	0.09051763641696343	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4564	1.7436137999999999	0.3902523	0.09051763641696343	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4565	1.7436137999999999	0.3902523	0.09051763641696343	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4566	1.7436137999999999	0.3902523	0.09051763641696343	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4567	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4568	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4569	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4570	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4571	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4572	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4573	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4574	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4575	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4576	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4577	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4578	1.8079675000000002	0.42242900000000005	0.12289020682064249	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4579	1.6910427000000001	0.39510979999999996	0.12289027355725556	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4580	1.6910427000000001	0.39510979999999996	0.12289027355725556	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4581	1.6910427000000001	0.39510979999999996	0.12289027355725556	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4582	1.6910427000000001	0.39510979999999996	0.12289027355725556	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4583	1.6917537	0.3951097	0.12283862597729209	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4584	1.6600729	0.3792693	0.10609889481359525	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4585	1.6600729	0.3792693	0.10609889481359525	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4586	1.6600729	0.3792693	0.10609889481359525	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4587	1.6600729	0.3792693	0.10609889481359525	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4588	1.6600729	0.3792693	0.10609889481359525	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4589	1.652241	0.3792688	0.11134090002608579	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4590	1.652241	0.3792688	0.11134090002608579	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4591	1.652241	0.3792688	0.11134090002608579	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4592	1.652241	0.3792688	0.11134090002608579	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4593	1.652241	0.3792688	0.11134090002608579	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
4594	1.652241	0.3792688	0.11134090002608579	0.41055240435124923	0.5470976141083791	0.6529959683025163	0.5490063463361103	0	0
